job_link,extracted_email,status,original_text
https://in.linkedin.com/jobs/view/custom-software-engineer-at-accenture-in-india-4343069685,,SKIPPED_NO_EMAIL,"SQL, Reporting"
https://in.linkedin.com/jobs/view/custom-software-engineer-at-accenture-in-india-4343198967,,SKIPPED_NO_EMAIL,"SQL, Reporting"
https://in.linkedin.com/jobs/view/senior-frontend-developer-at-satnam-webtech-pvt-ltd-4435050040,,SKIPPED_NO_EMAIL,"Excel, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analytics-at-one-com-4401634448,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analytics-at-extension-technologies-4142494519,,SKIPPED_NO_EMAIL,"Statistics, Reporting"
https://in.linkedin.com/jobs/view/data-analyst-at-barclays-4433988573,,SKIPPED_NO_EMAIL,"SQL, Python, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/developer-ic-data-management-and-analytics-data-ops-data-analyst-at-exl-4319917978,,SKIPPED_NO_EMAIL,Power BI
https://in.linkedin.com/jobs/view/data-analyst-advanced-analytics-at-clearview-healthcare-partners-4417680010,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Statistics, VBA, SAS"
https://in.linkedin.com/jobs/view/data-analyst-at-appinventiv-4434515125,,SKIPPED_NO_EMAIL,"SQL, Statistics"
https://in.linkedin.com/jobs/view/data-analysis-at-exl-4342246167,,SKIPPED_NO_EMAIL,"SQL, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/analyst-data-science-at-american-express-4415686962,,SKIPPED_NO_EMAIL,Statistics
https://in.linkedin.com/jobs/view/associate-at-pwc-india-4291067264,,SKIPPED_NO_EMAIL,"SQL, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/analyst-data-science-sql-python-genai-at-american-express-4436587062,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics"
https://in.linkedin.com/jobs/view/data-analyst-engineer-%E2%80%93-scg-india-at-scg-4298398443,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analytics-analyst-at-natwest-group-4433879246,,SKIPPED_NO_EMAIL,"SQL, Python"
https://in.linkedin.com/jobs/view/associate-at-pwc-india-4383482140,,SKIPPED_NO_EMAIL,"SQL, Python, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/ivms-analyst-at-thiess-4425495178,,SKIPPED_NO_EMAIL,"Excel, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/westfield-data-analyst-at-exl-4364670100,,SKIPPED_NO_EMAIL,SQL
https://in.linkedin.com/jobs/view/data-associate-arabic-alexa-shopping-operations-at-amazon-4426307758,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/associate-%E2%80%93-data-analyst-customer-success-visualization-coe-at-bain-company-4430750701,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Tableau, Alteryx, Data Visualization"
https://in.linkedin.com/jobs/view/data-operation-analyst-india-at-commure-4318287836,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Tableau, VBA, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/research-analyst-icqa-icqa-at-amazon-4433537431,,SKIPPED_NO_EMAIL,"Excel, Reporting"
https://in.linkedin.com/jobs/view/bi-analyst-at-rockwell-automation-4436385058,,SKIPPED_NO_EMAIL,"SQL, Power BI, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/executive-data-analyst-platforms-at-macquarie-group-4423644005,,SKIPPED_NO_EMAIL,"SQL, Power BI, Alteryx, Reporting"
https://in.linkedin.com/jobs/view/tableau-along-with-python-at-exl-4339329317,,SKIPPED_NO_EMAIL,"SQL, Python, Tableau, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/product-analyst-at-noon-4435829862,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Statistics, Data Visualization"
https://in.linkedin.com/jobs/view/hseq-data-analytics-analyst-at-wsp-in-india-4421101589,,SKIPPED_NO_EMAIL,"Power BI, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-analyst-data-analytics-at-american-express-4434660128,,SKIPPED_NO_EMAIL,"SQL, Python, R"
https://in.linkedin.com/jobs/view/data-modeler-at-coforge-4433921934,,SKIPPED_NO_EMAIL,"SQL, ETL, Reporting"
https://in.linkedin.com/jobs/view/knowledge-analyst-service-operations-at-mckinsey-company-4435171559,,SKIPPED_NO_EMAIL,"Excel, Python, R, VBA, Data Visualization"
https://in.linkedin.com/jobs/view/data-research-analyst-cargo-delhi-at-air-charter-service-4437022755,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/associate-lcnc-engineer-at-exl-4342216141,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/hseq-data-analytics-analyst-at-wsp-in-india-4424516945,,SKIPPED_NO_EMAIL,"Power BI, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analyst-at-digitalxnode-4408826399,,SKIPPED_NO_EMAIL,"SQL, Excel, Statistics, Reporting"
https://in.linkedin.com/jobs/view/data-analyst-excel-remote-at-yo-it-consulting-4436019558,,SKIPPED_NO_EMAIL,"Excel, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/associate-%E2%80%93-data-ops-estimations-data-business-coe-at-bain-company-4427933819,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Statistics, Data Visualization"
https://in.linkedin.com/jobs/view/work-from-home-india-at-telus-digital-4426793524,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/senior-reporting-analyst-at-hcltech-4431939672,,SKIPPED_NO_EMAIL,"SQL, Python, ETL"
https://in.linkedin.com/jobs/view/senior-associate-at-pwc-india-4362364289,,SKIPPED_NO_EMAIL,"SQL, Qlik, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/knowledge-analyst-minelens-at-mckinsey-company-4409439010,,SKIPPED_NO_EMAIL,Excel
https://in.linkedin.com/jobs/view/senior-data-analyst-at-scoutit-4437027158,,SKIPPED_NO_EMAIL,"SQL, Python, Power BI, Tableau, Statistics, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/associate-at-unitedlex-4304695624,,SKIPPED_NO_EMAIL,Excel
https://in.linkedin.com/jobs/view/data-analyst-at-orbitouch-hr-orbitouch-outsourcing-pvt-ltd-4434855200,,SKIPPED_NO_EMAIL,"SQL, Excel, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/specialist-payment-data-reporting-at-circle-k-4422874508,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Tableau, Alteryx, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analyst-at-makunai-global-4422513464,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/operations-data-operations-associate-at-kkr-4402454314,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-analyst-data-science-sql-python-gen-ai-at-american-express-4436591548,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437772776,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/assistant-manager-power-bi-at-kpmg-india-4431359104,,SKIPPED_NO_EMAIL,"SQL, Python"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437789137,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437792012,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/data-analyst-on-site-in-dubai-at-puffy-4432602290,,SKIPPED_NO_EMAIL,"SQL, Python, R, Tableau, Statistics, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437783344,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437789066,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437787140,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437783342,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/associate-business-analyst-data-management-and-analytics-data-ops-data-analyst-at-exl-4339146811,,SKIPPED_NO_EMAIL,"SQL, Power BI, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-engineer-at-hcltech-4416492868,,SKIPPED_NO_EMAIL,"SQL, Python, R, Power BI, Qlik, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/4605084-assistant-manager-at-exl-4304155907,,SKIPPED_NO_EMAIL,"SQL, Python, Power BI, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/reporting-analyst-at-hilti-india-4382706465,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, VBA, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/asstt-manager-people-analytics-gssc-at-ericsson-4435556130,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Statistics, VBA, Reporting"
https://in.linkedin.com/jobs/view/analytics-and-modeling-associate-at-accenture-in-india-4430279602,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Power BI, Tableau, Statistics, Qlik, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/work-from-home-india-at-telus-digital-4432582278,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/data-analyst-excel-remote-at-yo-it-consulting-4437718385,,SKIPPED_NO_EMAIL,"Excel, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-engineer-specialist-at-google-operations-center-4429269241,,SKIPPED_NO_EMAIL,"SQL, Python, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/remote-data-analyst-at-turing-4437791054,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Reporting"
https://in.linkedin.com/jobs/view/data-engineer-at-exl-4338937305,,SKIPPED_NO_EMAIL,"SQL, Python"
https://in.linkedin.com/jobs/view/onboarding-specialist-at-paytm-4428326304,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/lead-analytics-business-intelligence-at-exl-4342256289,,SKIPPED_NO_EMAIL,"SQL, Power BI, Data Visualization"
https://in.linkedin.com/jobs/view/assistant-vice-president-core-analytics-at-exl-4431517332,,SKIPPED_NO_EMAIL,"SQL, Python, Power BI, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analyst-at-dataeconomy-4433323330,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Tableau, Reporting"
https://in.linkedin.com/jobs/view/data-analyst-at-thoucentric-4415993571,,SKIPPED_NO_EMAIL,Power BI
https://in.linkedin.com/jobs/view/marketing-data-scientist-at-google-4426794655,,SKIPPED_NO_EMAIL,"SQL, Python, R, Statistics, Reporting"
https://in.linkedin.com/jobs/view/in-senior-associate-junior-data-engineer-data-analytics-advisory-noida-at-pwc-india-4437144385,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics, Alteryx, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/4594082-senior-executive-at-exl-4313640464,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/associate-data-scientist-enterprise-reporting-at-circle-k-4436529087,,SKIPPED_NO_EMAIL,"SQL, Python, R, Power BI, Tableau, Statistics, Alteryx, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/associate-data-scientist-enterprise-reporting-at-circle-k-4395998184,,SKIPPED_NO_EMAIL,"SQL, Python, R, Power BI, Tableau, Statistics, Alteryx, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/1970755-assistant-manager-at-exl-4304129738,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Statistics, VBA, SAS, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-data-analyst-at-orange-business-4424090532,,SKIPPED_NO_EMAIL,"Power BI, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/3563235-senior-executive-at-exl-4304130696,,SKIPPED_NO_EMAIL,"SQL, Python, Power BI, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/5035082-executives-at-exl-4320479432,,SKIPPED_NO_EMAIL,"Power BI, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analyst-at-sopra-steria-4429956655,,SKIPPED_NO_EMAIL,"SQL, ETL"
https://in.linkedin.com/jobs/view/data-engineer-at-vaynermedia-4366988585,,SKIPPED_NO_EMAIL,"SQL, Python, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-research-analyst-cargo-delhi-at-air-charter-service-4437018890,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/intern-at-ingenious-e-brain-4294067386,,SKIPPED_NO_EMAIL,Data Visualization
https://in.linkedin.com/jobs/view/240151-assistant-manager-at-exl-4313637549,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Power BI, Tableau, Statistics, SAS, Qlik, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-e-commerce-at-luxasia-4412354827,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/associate-business-analyst-business-process-service-excellence-business-analyst-at-exl-4308943522,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/area-manager-business-analysis-business-analyst-at-exl-4303027599,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-at-visdum-4432647125,,SKIPPED_NO_EMAIL,"SQL, Excel, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-nikahforever-4431475930,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-clm-at-luxoft-india-4429768308,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-gurgaon-india-at-dentsply-sirona-4427486785,,SKIPPED_NO_EMAIL,"Excel, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-accenture-in-india-4382104521,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-ic-at-exl-4343932891,,SKIPPED_NO_EMAIL,"SQL, Power BI, Data Visualization"
https://in.linkedin.com/jobs/view/senior-business-analyst-at-riskonnect-inc-4404317256,,SKIPPED_NO_EMAIL,"SQL, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-one97-communications-limited-4435451143,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-eliterecruitments-4436086285,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/business-analyst-at-web-jeevan-4434333002,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Tableau, Reporting"
https://in.linkedin.com/jobs/view/business-analyst-at-hapz-software-solutions-pvt-ltd-4432336471,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/senior-business-analyst-at-innefu-labs-4429869217,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Power BI, Tableau, Statistics, Reporting"
https://in.linkedin.com/jobs/view/business-analyst-at-tech-%40-cloud-analogy-4346676621,,SKIPPED_NO_EMAIL,"Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-tech-%40-cloud-analogy-4413908842,,SKIPPED_NO_EMAIL,"Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-indus-valley-partners-4431659753,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-at-stem-4435846404,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, VBA, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-process-analyst-at-rockwell-automation-4436312587,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, VBA, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-business-analyst-at-exl-4342206533,,SKIPPED_NO_EMAIL,"SQL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/workday-hcm-business-analyst-at-anaplan-4417082879,,SKIPPED_NO_EMAIL,"Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/manager-business-analyst-at-simfluent-4418191043,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-at-tech-%40-cloud-analogy-4405804831,,SKIPPED_NO_EMAIL,"Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-fnz-4428946445,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/senior-business-analyst-i-delhi-i-mid-market-at-aditya-birla-capital-4418696207,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/business-analyst-loan-lending-at-luxoft-4437748255,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/eskadenia-business-analyst-requirements-alignment-change-management-at-m%C3%BCller-s-solutions-4432888708,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-night-shift-at-webneed-4395435342,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/customer-success-business-partner-financial-planning-analysis-fp-a-at-anaplan-4431662517,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/remote-business-analyst-at-turing-4438141433,,SKIPPED_NO_EMAIL,"Excel, Statistics"
https://in.linkedin.com/jobs/view/lead-research-analyst-global-capability-centers-gcc-at-avasant-4431799769,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/oliver-wyman-business-analyst-sql-excel-hyderabad-or-gurugram-at-oliver-wyman-4394664340,,SKIPPED_NO_EMAIL,"SQL, Excel, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-the-earth-store-4367167007,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-tech-%40-cloud-analogy-4429572027,,SKIPPED_NO_EMAIL,"Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/remote-business-analyst-at-turing-4438139525,,SKIPPED_NO_EMAIL,"Excel, Statistics"
https://in.linkedin.com/jobs/view/business-analyst-at-thrive-future-habitats-limited-formerly-known-as-ador-multiproducts-limited-4435770630,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/business-analyst-offshore-at-exl-4371847814,,SKIPPED_NO_EMAIL,SQL
https://in.linkedin.com/jobs/view/remote-business-analyst-at-turing-4438139514,,SKIPPED_NO_EMAIL,"Excel, Statistics"
https://in.linkedin.com/jobs/view/remote-business-analyst-at-turing-4438147132,,SKIPPED_NO_EMAIL,"Excel, Statistics"
https://in.linkedin.com/jobs/view/remote-business-analyst-at-turing-4438137606,,SKIPPED_NO_EMAIL,"Excel, Statistics"
https://in.linkedin.com/jobs/view/servicenow-business-analyst-at-m%C3%BCller-s-solutions-4365760121,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/remote-business-analyst-at-turing-4438140564,,SKIPPED_NO_EMAIL,"Excel, Statistics"
https://in.linkedin.com/jobs/view/business-analyst-service-now-at-miratech-4420710284,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-at-d2c-insider-4410456048,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/senior-business-analyst-health-insurance-fully-remote-at-covergo-insurtech-4422240900,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-at-impronics-technologies-3815119563,,SKIPPED_NO_EMAIL,"Excel, Reporting"
https://in.linkedin.com/jobs/view/business-analyst-at-impronics-technologies-4210851902,,SKIPPED_NO_EMAIL,"SQL, Excel"
https://in.linkedin.com/jobs/view/senior-business-analyst-ai-health-insurance-fully-remote-at-covergo-insurtech-4378716652,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-at-eicore-4430058036,,SKIPPED_NO_EMAIL,"SQL, Excel, VBA"
https://in.linkedin.com/jobs/view/business-analyst-returnship-at-cognizant-4416393877,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-at-accenture-services-pvt-ltd-4435551123,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/servicenow-spm-business-analyst-at-m%C3%BCller-s-solutions-4408772154,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/ba-%2B-bi-developer-westfield-at-exl-4364399363,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-manager-user-growth-at-paytm-4387909564,,SKIPPED_NO_EMAIL,"SQL, Python, Power BI, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-business-analyst-at-sca-technologies-4345264641,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/sales-operations-analyst-sales-solutions-fixed-term-contract-12-months-at-linkedin-4428665470,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-business-analyst-at-tarento-group-4416068829,,SKIPPED_NO_EMAIL,"SQL, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior%C2%A0-business-analyst-at-fidelity-international-4436723300,,SKIPPED_NO_EMAIL,"SQL, Reporting"
https://in.linkedin.com/jobs/view/senior-business-analyst-at-attentive-ai-4426605212,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Tableau, ETL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-consultant-business-analyst-at-wsp-in-india-4412253842,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/scrum-master-business-analyst-at-meetri-infotech-4436946585,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/senior-business-operations-analyst-at-conduent-4426395115,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Power BI, Tableau, VBA, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-manager-application-development-business-analyst-at-exl-4338997013,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analysis-advisor-at-ntt-data-north-america-4411624495,,SKIPPED_NO_EMAIL,Reporting
https://in.linkedin.com/jobs/view/senior-consultant-business-analyst-at-wsp-in-india-4415607425,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/servicenow-business-analyst-at-impronics-technologies-4271816149,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-analyst-credit-risk-at-payu-4404686011,,SKIPPED_NO_EMAIL,"SQL, Python, R, Statistics, SAS"
https://in.linkedin.com/jobs/view/business-analyst-service-now-at-miratech-4434832923,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/ai-business-analyst-at-crowe-capability-center-%E2%80%93-india-4432563622,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/associate-business-analyst-application-development-backend-development-at-exl-4346962877,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/salesforce-business-analyst-at-idemia-4433090092,,SKIPPED_NO_EMAIL,SQL
https://in.linkedin.com/jobs/view/business-analyst-at-accenture-services-pvt-ltd-4429370406,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-advisory-analyst-voice-at-accenture-in-india-4431768142,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/integrated-logistics-business-analyst-at-kuehne%2Bnagel-4417761265,,SKIPPED_NO_EMAIL,"SQL, Excel, Power BI, Tableau, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/business-analyst-at-accenture-services-pvt-ltd-4435266300,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/ba-payments-at-ntt-data-north-america-4428847805,,SKIPPED_NO_EMAIL,R
https://in.linkedin.com/jobs/view/business-advisory-analyst-voice-at-accenture-in-india-4411840344,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/business-advisory-analyst-voice-at-accenture-in-india-4431751907,,SKIPPED_NO_EMAIL,Not Mentioned
https://in.linkedin.com/jobs/view/marketing-analytics-at-makemytrip-4403479799,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/marketing-analytics-at-makemytrip-4423311931,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/revenue-management-at-makemytrip-4411156991,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/analyst-data-science-at-american-express-4437045336,,SKIPPED_NO_EMAIL,"SQL, Python, R, Statistics"
https://in.linkedin.com/jobs/view/analytics-lead-i-large-customer-sales-at-google-4435206617,,SKIPPED_NO_EMAIL,"SQL, Python, R, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-analyst-at-hackajob-4437300881,,SKIPPED_NO_EMAIL,"SQL, Python, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/data-scientist-at-jubilant-foodworks-ltd-4430217054,,SKIPPED_NO_EMAIL,"SQL, Python"
https://in.linkedin.com/jobs/view/capabilities-insights-analytics-analyst-healthcare-insights-at-mckinsey-company-4401792689,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, R, Power BI, Tableau, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/capabilities-insights-analytics-analyst-revenue-excellence-at-mckinsey-company-4433531209,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Statistics, Data Visualization"
https://in.linkedin.com/jobs/view/bi-developer-at-circle-k-4413808709,,SKIPPED_NO_EMAIL,"SQL, Python, Power BI, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/analytics-bi-consultant-%E2%80%93-metabase-at-exl-4386733417,,SKIPPED_NO_EMAIL,"SQL, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/senior-analyst-data-science-sql-python-genai-at-american-express-4436582833,,SKIPPED_NO_EMAIL,"SQL, Python, Statistics"
https://in.linkedin.com/jobs/view/data-analyst-at-gartner-4437309243,,SKIPPED_NO_EMAIL,"SQL, Excel, Python, Power BI, Statistics, Reporting, Data Visualization"
https://in.linkedin.com/jobs/view/analytics-insights-specialist-growth-lab-email-at-google-operations-center-4429258434,,SKIPPED_NO_EMAIL,"SQL, Python, Tableau, ETL, Reporting, Data Visualization"
